"SampleID","BirdID","Isolator","DPI","BodySite","Infection","BodySiteInf","BodyWt_g","SizeStd_BursaWt","Sex","Age_days","ratio_16s","EID50.mL","HI","UT_IFN.a","UT_IFN.b","UT_IFN.g","UT_IFN.l","UT_IL.6","UT_OAS","UT_Mx","UT_LITAF","CT_IFN.g","CT_IFN.l","CT_OAS","CT_Mx","CT_IL4","CT_IL5","CT_IL6","CT_IL10","CT_IL12","CT_LITAF","DateCollected","DateProcessed","DateExtracted","Extractor","NanoDrop","DNA.uL","Buffer.uL","Conc_ng.uL","Copies_16s"
"cN053",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,55.42045455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/9/2019","H. Ji",4.4,20,0,4.4,4877
"cN054",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,57.30882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/9/2019","H. Ji",3.4,20,0,3.4,3897
"cN055",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,64.0875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/9/2019","K. Taylor",4,20,0,4,5127
"cN056",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,61.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/9/2019","K. Taylor",3.6,20,0,3.6,4419
"cN057",NA,NA,NA,"LRT","NEG","LRT_NEG",NA,NA,NA,NA,69.37931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/9/2019","K. Taylor",2.9,20,0,2.9,4024
"cSW183","201",1,"5DPC","NAS","Mock","NAS_Mock",184,3.17173913,"F",23,417.6009615,0,NA,1.669027576,0.926415083,1.283393616,0.492030311,0.765461929,0.071870102,-1.771456839,0.303880144,-2.282068856,-2.85304172,-3.088383204,-4.562505048,-3.852982008,-2.795019518,-1.199996548,-1.770410454,-2.645377545,-1.34015186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",41.6,20,0,41.6,347444
"cSW184","202",1,"5DPC","NAS","Mock","NAS_Mock",150,3.34,"M",23,173.9790795,0,NA,-1.425672424,-1.885984917,-3.626106384,0.682730311,-2.421038071,1.127670102,0.619143161,0.195180144,-1.305668856,-2.79534172,-3.062283204,-2.510705048,-3.561682008,-2.664019518,-1.033796548,-2.387610454,-2.334377545,-0.98435186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",23.9,20,0,23.9,83162
"cSW185","203",1,"5DPC","NAS","Mock","NAS_Mock",207,2.423671498,"F",23,6617.299576,0,NA,-0.310772424,-1.072684917,-0.035106384,-0.915969689,0.395761929,1.554270102,-0.293756839,0.974280144,-1.140668856,-0.06404172,-2.215283204,-1.036505048,-2.319682008,-1.528119518,0.433903452,-1.410010454,-1.142777545,0.76214814,"3/10/2018","3/11/2018","12/6/2018","H. Ji",94.3,20,0,94.3,12480227
"cSW186","204",1,"5DPC","NAS","Mock","NAS_Mock",176,3.559659091,"M",23,64.0703125,0,NA,1.225827576,0.319415083,-0.071006384,0.522430311,0.354161929,0.996070102,-0.626356839,0.136680144,-2.402068856,1.21785828,-2.150383204,-1.942705048,-2.910082008,-2.820819518,-1.199496548,-2.789310454,-2.268877545,-0.56685186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",12.8,20,0,12.8,16402
"cSW187","205",1,"5DPC","NAS","Mock","NAS_Mock",206,3.030582524,"F",23,1299.722403,0,NA,-0.507772424,0.224415083,1.022993616,0.001130311,0.278861929,0.101870102,1.243143161,0.013480144,-1.896968856,-1.97944172,-2.528283204,-4.950005048,-2.562282008,-2.466419518,-1.507996548,-3.029810454,-1.791377545,-0.98995186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",61.6,20,0,61.6,1601258
"cSW188","206",1,"5DPC","NAS","Mock","NAS_Mock",143,2.733566434,"F",23,369.2617021,0,NA,-0.738772424,0.744515083,0.454993616,0.482330311,0.394261929,-0.721029898,-1.610556839,-0.064319856,-2.218568856,-0.71864172,-2.798183204,-1.526005048,-3.132882008,-3.031219518,-1.599496548,-1.632910454,-2.055277545,-1.96125186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",47,20,0,47,347106
"cSW189","207",1,"5DPC","NAS","Mock","NAS_Mock",179,4.603351955,"F",23,585.8306709,0,NA,-0.148972424,-0.221384917,0.682393616,-0.284069689,0.604561929,-1.619129898,-3.097356839,-0.346719856,2.237931144,-0.51014172,-2.886383204,2.150794952,0.307717992,2.271680482,-0.671096548,1.800589546,1.639722455,0.29434814,"3/10/2018","3/11/2018","12/6/2018","H. Ji",31.3,20,0,31.3,366730
"cSW190","208",1,"5DPC","NAS","Mock","NAS_Mock",168,3.858928571,"M",23,111.9609665,0,NA,0.058427576,0.266315083,0.881593616,0.583730311,0.278061929,-0.371629898,-2.365956839,0.230280144,-2.122368856,-0.76874172,-2.141083204,-2.750905048,-1.631782008,-2.585419518,-0.979596548,-2.119110454,-1.083677545,-0.41015186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",26.9,20,0,26.9,60235
"cSW191","209",2,"5DPC","NAS","Mock","NAS_Mock",128,4.25234375,"F",23,14967.51245,0,NA,0.099327576,-0.575384917,-1.944106384,-1.202169689,-0.945538071,-0.075429898,0.648143161,-1.006919856,-1.340668856,-1.17064172,-0.176083204,-2.141805048,-1.144482008,-1.800819518,0.502203452,-0.879210454,-0.961377545,1.01694814,"3/10/2018","3/11/2018","12/6/2018","H. Ji",52.2,20,0,52.2,15626083
"cSW192","210",2,"5DPC","NAS","Mock","NAS_Mock",145,3.083448276,"F",23,60.31791908,0,NA,-0.000572424,-0.257984917,-0.618106384,-0.026969689,0.183061929,-0.822429898,0.337943161,-2.802319856,-2.257168856,-1.72964172,3.460716796,-2.600105048,-1.487482008,-2.467819518,1.749103452,-1.954710454,-1.332077545,-0.70355186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",17.3,20,0,17.3,20870
"cSW193","211",2,"5DPC","NAS","Mock","NAS_Mock",170,3.869411765,"M",23,37.611,0,NA,0.297127576,0.868315083,0.459793616,-0.377869689,-0.906738071,-1.182429898,0.040343161,0.139980144,-2.670468856,0.19615828,-1.521083204,-1.443505048,-0.130882008,-2.678919518,-0.706796548,-0.899510454,-0.575777545,-1.12695186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",112.4,18,2,100,75222
"cSW194","213",2,"5DPC","NAS","Mock","NAS_Mock",189,2.914285714,"M",23,259.0299296,0,NA,-0.527472424,-0.054484917,-0.154206384,-0.219169689,-0.160338071,-0.321529898,0.225443161,0.705480144,-2.180968856,-0.31824172,-1.914783204,-2.492305048,-0.341182008,-3.090819518,-0.485396548,-1.876510454,-0.236677545,-1.32275186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",28.4,20,0,28.4,147129
"cSW195","215",2,"5DPC","NAS","Mock","NAS_Mock",161,3.856521739,"M",23,146.9555838,0,NA,-3.681772424,-1.805084917,-2.593706384,-1.853769689,-1.876338071,-0.662129898,-0.610256839,-1.856719856,-1.505768856,-1.03794172,-0.971683204,-3.846405048,-2.405882008,-2.354119518,-0.133096548,-2.048710454,-2.208877545,1.01574814,"3/10/2018","3/11/2018","12/6/2018","H. Ji",39.4,20,0,39.4,115801
"cSW196","216",2,"5DPC","NAS","Mock","NAS_Mock",177,3.403389831,"F",23,304.8266667,0,NA,-2.330272424,0.150515083,-0.261906384,0.194530311,0.022461929,-1.238229898,0.166643161,0.578080144,-1.451768856,1.63685828,-0.394683204,0.959594952,1.554317992,-0.709019518,0.412603452,0.609589546,0.210322455,-0.17595186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",22.5,20,0,22.5,137172
"cSW197","297",2,"5DPC","NAS","Mock","NAS_Mock",196,3.645918367,"M",23,488.2128378,0,NA,0.608027576,0.356515083,-1.521506384,0.356030311,0.180861929,-1.435729898,1.452243161,-0.898019856,-1.624068856,-1.42964172,-0.259283204,-0.892005048,1.799817992,-0.681119518,0.502103452,-1.056510454,-0.562477545,-0.93845186,"3/10/2018","3/11/2018","12/6/2018","H. Ji",14.8,20,0,14.8,144511
"cSW198","298",2,"5DPC","NAS","Mock","NAS_Mock",137,3.781021898,"F",23,1991.241722,0,NA,-1.929172424,-2.125584917,-2.526906384,-0.840069689,-0.406338071,-0.195429898,-2.647056839,-0.070519856,-0.803468856,1.79655828,-0.309183204,-1.699205048,1.817317992,-0.258519518,0.749603452,1.186789546,1.191322455,1.04124814,"3/10/2018","3/11/2018","12/6/2018","H. Ji",15.1,20,0,15.1,601355
"cSW199","233",3,"5DPC","NAS","CKPA","NAS_CKPA",152,3.130921053,"M",23,72729.79735,4.305456,NA,1.251327576,2.437315083,1.656393616,5.140630311,0.327361929,7.098370102,0.728443161,0.325880144,-3.788468856,0.49095828,-1.258883204,0.102794952,-0.327082008,-2.290819518,-1.413996548,-0.876810454,0.350522455,-2.12025186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",49.1,20,0,49.1,71420661
"cSW200","234",3,"5DPC","NAS","CKPA","NAS_CKPA",130,3.717692308,"M",23,16155.95418,4.401741,NA,-0.289172424,-2.012684917,2.244893616,2.100830311,0.917961929,5.514070102,1.180243161,-0.012719856,-0.306868856,0.05405828,3.762116796,-3.338205048,-2.882182008,-1.937219518,3.179903452,-1.807910454,0.030422455,1.52994814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",37.1,20,0,37.1,11987718
"cSW201","235",3,"5DPC","NAS","CKPA","NAS_CKPA",108,2.526851852,"M",23,7602.8835,5.337081,NA,2.203927576,4.468515083,2.636893616,7.415630311,3.642061929,6.882970102,1.417143161,0.134980144,-1.888968856,0.74085828,2.209416796,-1.099605048,-0.375582008,-2.159619518,1.198303452,-1.300210454,0.802022455,-0.89925186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",151.1,13,7,100,15205767
"cSW202","236",3,"5DPC","NAS","CKPA","NAS_CKPA",159,3.703773585,"F",23,2469.7415,5.105997,NA,-0.219972424,1.416115083,3.227093616,3.461330311,1.488361929,6.307470102,2.048643161,0.174080144,-1.268168856,-0.07894172,2.649216796,-1.539205048,0.004017992,-2.601319518,2.228203452,-1.612410454,-0.043277545,-0.58565186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",131.1,15,5,100,4939483
"cSW203","250",3,"5DPC","NAS","CKPA","NAS_CKPA",161,2.831677019,"M",23,107253.0466,5.482884,NA,1.472527576,3.045615083,1.878993616,6.049230311,3.892861929,7.789170102,1.280043161,-0.006319856,-1.054768856,-0.63934172,1.646616796,0.018894952,1.336217992,-0.992219518,1.187703452,-0.280910454,0.051222455,-0.15295186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",42.9,20,0,42.9,92023114
"cSW204","252",3,"5DPC","NAS","CKPA","NAS_CKPA",96,3.080208333,"M",23,2935.145194,5.55441,NA,3.527427576,4.495615083,3.778493616,8.146930311,4.043161929,7.464770102,1.627243161,0.405580144,1.212531144,-0.98754172,3.253216796,-3.248305048,-1.313082008,-1.526619518,4.198803452,-0.588210454,-0.961077545,1.34274814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",48.9,20,0,48.9,2870572
"cSW205","302",3,"5DPC","NAS","CKPA","NAS_CKPA",189,1.495238095,"F",23,1001.85,5.480133,NA,0.436527576,2.065515083,5.333393616,5.383130311,1.903861929,7.019470102,0.809243161,0.195780144,-0.330368856,0.24175828,2.917216796,-1.998805048,0.900417992,-1.748419518,2.022603452,-1.282210454,-0.317877545,-0.04275186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",128.5,16,4,100,2003700
"cSW206","301",3,"5DPC","NAS","CKPA","NAS_CKPA",120,4.153333333,"F",23,8766.176218,4.332966,NA,1.568627576,3.041315083,3.103593616,5.992730311,1.574361929,6.805370102,-1.122556839,-0.885319856,-3.783968856,0.59525828,1.795816796,0.252094952,0.589917992,-1.214119518,1.933103452,-0.615810454,-0.243177545,0.12144814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",34.9,20,0,34.9,6118791
"cSW207","241",4,"5DPC","NAS","CKPA","NAS_CKPA",108,1.547222222,"M",23,125748.5185,5.128005,NA,1.984427576,5.716515083,4.900193616,8.392830311,2.633161929,7.121970102,0.274343161,0.460180144,-1.359268856,0.36805828,3.003116796,-1.474505048,0.022617992,-1.695219518,2.083003452,-1.358010454,-0.148277545,-0.90845186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",72.8,20,0,72.8,183089843
"cSW208","242",4,"5DPC","NAS","CKPA","NAS_CKPA",142,4.285211268,"M",23,40105.78519,4.575054,NA,0.705227576,2.455115083,3.357493616,6.068630311,1.034561929,4.991670102,1.113443161,1.081280144,-0.035168856,-1.79094172,2.544116796,-3.611405048,-1.887682008,-2.163419518,2.383003452,-1.784610454,-1.204877545,0.96524814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",27,20,0,27,21657124
"cSW209","243",4,"5DPC","NAS","CKPA","NAS_CKPA",141,3.804964539,"M",23,42100.26316,4.195416,NA,0.625427576,1.163115083,3.039793616,5.917030311,0.790361929,7.048470102,1.876743161,0.603480144,0.481031144,-1.07554172,2.296716796,-2.362005048,-0.912782008,-1.479819518,2.296103452,-1.855210454,-1.028477545,0.36454814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",19,20,0,19,15998100
"cSW210","244",4,"5DPC","NAS","CKPA","NAS_CKPA",179,3.323463687,"M",23,6584.542199,4.833648,NA,0.358827576,3.236015083,4.151993616,4.756030311,2.175961929,6.466570102,1.738343161,0.972180144,-0.334468856,-1.28714172,2.495116796,-1.975205048,-0.343382008,-0.606319518,1.882803452,-0.971010454,-0.757277545,0.45414814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",39.1,20,0,39.1,5149112
"cSW211","245/6",4,"5DPC","NAS","CKPA","NAS_CKPA",138,2.626811594,"M",23,75178.63312,4.693347,NA,1.433527576,4.484415083,3.854693616,5.458230311,2.307261929,7.381170102,-0.095056839,0.524780144,-1.074168856,-1.45804172,2.339916796,-1.397505048,-0.357082008,-1.014019518,1.756803452,-0.895810454,1.330122455,0.40554814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",47.7,20,0,47.7,71720416
"cSW212","247",4,"5DPC","NAS","CKPA","NAS_CKPA",164,3.072560976,"F",23,6775.486635,4.638327,NA,-1.377972424,1.695815083,3.554793616,5.284830311,0.389961929,6.283770102,0.266443161,0.950080144,-0.697568856,0.93375828,3.182516796,-0.932805048,1.017117992,-1.467719518,1.840503452,-0.116810454,0.339722455,-0.58505186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",63.6,20,0,63.6,8618419
"cSW213","248",4,"5DPC","NAS","CKPA","NAS_CKPA",130,3.319230769,"F",23,2459.416364,4.462263,NA,1.082527576,3.026315083,4.132993616,5.624730311,1.708561929,6.655370102,0.209243161,0.547580144,-1.035968856,-0.88524172,1.597116796,-2.246305048,-1.673582008,-3.216619518,0.902903452,-2.057010454,-0.756177545,-0.18335186,"3/10/2018","3/11/2018","12/12/2018","H. Ji",82.5,20,0,82.5,4058037
"cSW214","259",4,"5DPC","NAS","CKPA","NAS_CKPA",135,3.311851852,"F",23,30264.04,4.830897,NA,0.808327576,2.166615083,2.832893616,5.791430311,1.647961929,6.816770102,-0.394056839,1.334080144,-0.511868856,-0.01684172,2.876216796,0.089194952,0.119717992,-1.125619518,2.298203452,-0.826610454,0.238222455,1.54974814,"3/10/2018","3/11/2018","12/12/2018","H. Ji",30,20,0,30,18158424
"cSW215","265",5,"5DPC","NAS","TKMN","NAS_TKMN",169,3.160946746,"M",23,20607.75519,2.454875,NA,1.726627576,1.224015083,1.537493616,0.501830311,0.424661929,5.541570102,1.675443161,1.395280144,-1.122768856,-2.59604172,0.205116796,-3.809005048,-2.386082008,-4.285819518,1.235003452,-1.660510454,-2.080077545,-0.40975186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",33.7,20,0,33.7,13889627
"cSW216","266",5,"5DPC","NAS","TKMN","NAS_TKMN",112,3.504464286,"M",23,105854.804,3.314435,NA,1.641127576,-0.173884917,-0.353006384,-1.380469689,0.599061929,5.142070102,1.416643161,-1.011819856,-1.067568856,0.67335828,2.916916796,0.741694952,2.026517992,0.145080482,1.508503452,0.175689546,0.850722455,-1.28505186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",37.5,20,0,37.5,79391103
"cSW217","267",5,"5DPC","NAS","TKMN","NAS_TKMN",195,2.909230769,"F",23,1086.9445,5.457825,NA,2.862027576,3.630715083,4.210393616,1.375230311,1.193161929,6.763470102,1.650143161,-0.152119856,-1.839168856,0.62925828,3.051816796,-0.729705048,0.502517992,-2.177519518,1.763303452,-0.977610454,0.979522455,0.25794814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",219.7,9,11,100,2173889
"cSW218","268",5,"5DPC","NAS","TKMN","NAS_TKMN",89,3.439325843,"F",23,24259.57349,3.881965,NA,2.543027576,1.236715083,1.028993616,1.790930311,0.513161929,5.981970102,1.155443161,0.201480144,-2.013068856,0.78015828,2.387816796,-0.700005048,0.056917992,-2.106319518,1.056003452,-1.464010454,0.728722455,0.42264814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",76.2,20,0,76.2,36971590
"cSW219","269",5,"5DPC","NAS","TKMN","NAS_TKMN",118,2.529661017,"M",23,49698.2264,2.32539,NA,3.645427576,6.089015083,5.561593616,8.319630311,4.124261929,7.145170102,1.130443161,1.100080144,-2.092268856,-0.31314172,2.554216796,-0.100605048,1.441317992,-1.208919518,2.063503452,-0.335710454,0.625222455,-0.78855186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",98.5,20,0,98.5,97905506
"cSW220","270",5,"5DPC","NAS","TKMN","NAS_TKMN",136,1.955882353,"M",23,677.7029617,3.656055,NA,2.954727576,2.152915083,2.713093616,2.230130311,1.087061929,6.840370102,1.778143161,0.229480144,-0.858068856,0.45865828,3.622016796,-1.286205048,-0.516582008,-3.423819518,2.719103452,-1.601510454,-0.172977545,0.66164814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",57.4,20,0,57.4,778003
"cSW221","271",5,"5DPC","NAS","TKMN","NAS_TKMN",92,3.058695652,"F",23,18348.0095,3.325455,NA,1.801127576,1.303515083,0.522793616,1.717930311,0.660461929,5.830770102,1.799043161,-0.059819856,-1.496668856,1.73005828,-0.040483204,-0.236205048,-1.267682008,-1.411019518,0.171903452,-0.549910454,0.398422455,-0.38905186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",105.1,19,1,100,36696019
"cSW222","272",5,"5DPC","NAS","TKMN","NAS_TKMN",128,3.79375,"F",23,1809.5315,3.617485,NA,0.913727576,1.694315083,1.539993616,1.436630311,0.369661929,5.503770102,0.282643161,0.402080144,-0.682568856,0.59345828,3.069816796,-0.840205048,1.680017992,-0.845819518,1.858803452,0.872589546,1.257222455,-0.34635186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",149.8,13,7,100,3619063
"cSW223","273",6,"5DPC","NAS","TKMN","NAS_TKMN",165,3.430909091,"M",23,54330.40087,2.768945,NA,-1.357372424,-0.464484917,-1.487706384,0.394630311,0.437761929,4.225170102,0.130843161,-1.277819856,-1.490168856,1.26135828,3.610016796,-1.168305048,0.524217992,-0.895019518,3.052803452,-0.738510454,0.305522455,0.93444814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",45.9,20,0,45.9,49875308
"cSW224","274",6,"5DPC","NAS","TKMN","NAS_TKMN",124,1.987903226,"F",23,13635.69838,3.788295,NA,3.119127576,3.606715083,2.965493616,5.400930311,2.315361929,6.533570102,1.626843161,0.361780144,-3.250868856,0.27885828,2.511816796,-2.740105048,-0.457282008,-2.862719518,-0.014896548,-1.892310454,-0.555377545,-1.44045186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",98.8,20,0,98.8,26944140
"cSW225","275",6,"5DPC","NAS","TKMN","NAS_TKMN",140,2.700714286,"F",23,3805.960692,2.113255,NA,0.576427576,0.759115083,-1.912506384,0.869230311,0.492861929,4.628270102,0.383143161,-0.656819856,-0.322368856,0.80155828,3.485916796,-0.660105048,1.557517992,-0.679719518,2.332403452,-0.158010454,1.698322455,0.34704814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",31.8,20,0,31.8,2420591
"cSW226","276",6,"5DPC","NAS","TKMN","NAS_TKMN",143,2.03006993,"M",23,2797.516768,2.01683,NA,2.705927576,0.999515083,-0.594006384,1.489130311,1.191461929,4.250170102,0.564143161,0.390880144,-1.303568856,0.91645828,1.720616796,-0.652005048,-0.150982008,-2.249319518,1.662103452,-1.151110454,0.624122455,1.48154814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",32.8,20,0,32.8,1835171
"cSW227","277",6,"5DPC","NAS","TKMN","NAS_TKMN",178,2.061797753,"M",23,4308.691351,4.07206,NA,0.853727576,0.789415083,-0.555806384,1.129830311,1.589861929,5.446970102,0.189443161,-0.113119856,-1.468868856,0.32995828,1.541316796,-0.296105048,1.138017992,-1.472519518,0.804103452,-0.523210454,-0.012077545,0.98714814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",84.4,20,0,84.4,7273071
"cSW228","278",6,"5DPC","NAS","TKMN","NAS_TKMN",160,1.933125,"F",23,1715.332219,3.413615,NA,0.992527576,0.334115083,0.551393616,1.046330311,0.025461929,4.179270102,0.734543161,-0.737119856,-1.535168856,1.10475828,3.591116796,-1.668205048,-1.373482008,-2.109219518,3.646003452,-1.245610454,-0.309277545,-0.17705186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",89.7,20,0,89.7,3077306
"cSW229","279",6,"5DPC","NAS","TKMN","NAS_TKMN",152,3.618421053,"M",23,131121.0599,4.669895,NA,0.626827576,-0.035284917,-1.736006384,1.182230311,2.253761929,4.727670102,-0.330656839,-1.171319856,-0.655768856,1.19575828,1.871516796,-0.465405048,0.884217992,-3.985619518,-1.248196548,-0.018210454,0.138522455,-1.84345186,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",30.9,20,0,30.9,81032815
"cSW230","280",6,"5DPC","NAS","TKMN","NAS_TKMN",165,1.60969697,"M",23,13837.69522,1.485115,NA,1.537427576,2.223115083,-1.131606384,2.004830311,0.453161929,4.772070102,-0.657156839,-1.550919856,-1.084568856,-1.08424172,2.944816796,-2.066505048,-1.229982008,-2.254619518,1.834303452,-0.826910454,-1.052277545,0.07974814,"3/10/2018","3/11/2018","12/12/2018","K. Taylor",25.1,20,0,25.1,6946523
"cSW231","217",1,"14DPC","NAS","Mock","NAS_Mock",688,1.720494186,"F",32,723.833682,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",47.8,20,0,47.8,691985
"cSW232","218",1,"14DPC","NAS","Mock","NAS_Mock",649,1.261787365,"M",32,1108.012,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",87.5,20,0,87.5,1939021
"cSW233","219",1,"14DPC","NAS","Mock","NAS_Mock",663,1.660935143,"M",32,1279.2745,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",150.5,13,7,100,2558549
"cSW234","220",1,"14DPC","NAS","Mock","NAS_Mock",695,1.749064748,"M",32,436.98,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",135,15,5,100,873960
"cSW235","221",1,"14DPC","NAS","Mock","NAS_Mock",839,1.238617402,"M",32,95.0905,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",123.1,16,4,100,190181
"cSW236","222",1,"14DPC","NAS","Mock","NAS_Mock",512,1.571875,"F",32,1771.227663,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",58.2,20,0,58.2,2061709
"cSW237","223",1,"14DPC","NAS","Mock","NAS_Mock",793,1.508575032,"M",32,105.0358974,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",78,20,0,78,163856
"cSW238","224",1,"14DPC","NAS","Mock","NAS_Mock",605,1.836694215,"F",32,297.7686567,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",40.2,20,0,40.2,239406
"cSW239","225",2,"14DPC","NAS","Mock","NAS_Mock",858,1.088927739,"M",32,561.6066308,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",55.8,20,0,55.8,626753
"cSW240","226",2,"14DPC","NAS","Mock","NAS_Mock",639,1.531298905,"M",32,2640.132231,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",36.3,20,0,36.3,1916736
"cSW241","227",2,"14DPC","NAS","Mock","NAS_Mock",566,1.624381625,"F",32,372.2655,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",138.6,14,6,100,744531
"cSW242","228",2,"14DPC","NAS","Mock","NAS_Mock",540,1.716111111,"F",32,279.3955,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",122.1,16,4,100,558791
"cSW243","229",2,"14DPC","NAS","Mock","NAS_Mock",655,1.907022901,"M",32,213.9957447,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",70.5,20,0,70.5,301734
"cSW244","230",2,"14DPC","NAS","Mock","NAS_Mock",515,1.691262136,"F",32,611.8501805,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",55.4,20,0,55.4,677930
"cSW245","231",2,"14DPC","NAS","Mock","NAS_Mock",701,1.816975749,"M",32,647.3257757,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",41.9,20,0,41.9,542459
"cSW246","232",2,"14DPC","NAS","Mock","NAS_Mock",654,1.732874618,"M",32,2466.688172,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/19/2018","9/19/2018","12/13/2018","H. Ji",46.5,20,0,46.5,2294020
